timestamp,cpu_utilization,network_bytes_out,failed_login_count,api_calls_per_min,login_hour,unique_ips_per_user,is_anomaly,anomaly_type
2026-01-01 00:35:00,17.67493810017387,42.571773529928976,3,35.71313079164821,0,1,0,normal
2026-01-01 00:36:00,26.25318157002853,45.43482693419073,0,24.087893240968516,0,2,0,normal
2026-01-01 00:37:00,13.241979256721347,45.306065492149784,1,16.657146238694928,0,2,0,normal
2026-01-01 00:38:00,17.030883706609416,59.278345354668865,0,10.089053739409286,0,2,0,normal
2026-01-01 00:39:00,26.18116741521474,79.7851461652226,0,9.080584152255689,0,2,0,normal
2026-01-01 00:40:00,29.430799479972464,51.852938027616396,0,23.198988700234068,0,1,0,normal
2026-01-01 00:41:00,26.028209687139825,46.749023162653074,0,25.77485593288138,0,1,0,normal
2026-01-01 00:42:00,24.306110305670558,46.111672804938614,0,20.994149902250626,0,1,0,normal
2026-01-01 00:43:00,23.193377826464268,51.86577150361571,0,19.547474922269497,0,1,0,normal
2026-01-01 00:44:00,16.128868057795437,37.57559359477402,0,17.2871514183193,0,1,0,normal
2026-01-01 00:45:00,20.68093474963175,51.802978381190826,0,23.941056604415788,0,1,0,normal
2026-01-01 00:46:00,22.236167374241276,56.762185044976995,1,13.792101020633446,0,3,0,normal
2026-01-01 00:47:00,91.48706505374386,53.14529095361732,0,19.843518648486437,0,4,1,crypto_mining
2026-01-01 00:48:00,27.06170973741077,56.86312901007172,0,20.740715354087463,0,1,0,normal
2026-01-01 00:49:00,14.421759067823597,56.50621414022803,0,24.61427169868793,0,3,0,normal
2026-01-01 00:50:00,26.94450381636877,23.421549766303343,0,13.453690851425318,0,2,0,normal
2026-01-01 00:51:00,22.6895063175021,59.553052375931046,0,11.96536376464448,0,3,0,normal
2026-01-01 00:52:00,20.93846799816425,39.934777315063194,0,20.398342574749737,0,2,0,normal
2026-01-01 00:53:00,28.67005773304521,33.562412554940636,0,21.656074643154938,0,3,0,normal
2026-01-01 00:54:00,31.185997134975707,33.433222582175055,0,19.957700556115718,0,2,0,normal
2026-01-01 00:55:00,30.587680714697193,56.50312415708794,1,0.0,0,1,0,normal
2026-01-01 00:56:00,19.964694860664167,46.661376091627204,1,22.66052284935714,0,1,0,normal
2026-01-01 00:57:00,23.144725744892714,24.77046824021884,0,40.54734426951708,0,1,0,normal
2026-01-01 00:58:00,26.987580588421384,57.17056722788425,2,27.345649012159576,0,2,0,normal
2026-01-01 00:59:00,30.853270762734155,28.40587803801759,0,4.351091080360625,0,3,0,normal
2026-01-01 01:00:00,22.12495457292826,52.097320377773165,0,16.756819487370446,1,1,0,normal
2026-01-01 01:01:00,23.886046140017097,53.57748388509581,0,18.43765273744533,1,2,0,normal
2026-01-01 01:02:00,18.36199015596383,63.28365622542567,0,17.432836520741557,1,1,0,normal
2026-01-01 01:03:00,17.822760255515973,76.72527179700278,2,10.088709100635562,1,2,0,normal
2026-01-01 01:04:00,29.875154934365188,29.529855111491877,1,12.85573581661058,1,1,0,normal
2026-01-01 01:05:00,33.13744017142494,49.212892159054256,0,27.470617745818885,1,3,0,normal
2026-01-01 01:06:00,24.567939270517996,45.85497057433674,0,25.97717719589272,1,1,0,normal
2026-01-01 01:07:00,31.021197387352146,56.50624528941444,0,19.10677218787229,1,1,0,normal
2026-01-01 01:08:00,27.169816150285804,53.23503156400428,1,27.584763794815164,1,1,0,normal
2026-01-01 01:09:00,21.129281472369254,44.7118063589507,0,14.745367889007014,1,1,0,normal
2026-01-01 01:10:00,27.168373633050482,43.386467170837165,0,17.257360312562106,1,1,0,normal
2026-01-01 01:11:00,34.228219398795815,33.25323717223929,1,17.082535064207374,1,1,0,normal
2026-01-01 01:12:00,24.78504376534029,64.81792373609764,0,7.588711394721818,1,1,0,normal
2026-01-01 01:13:00,34.387861934884036,56.88806272399294,0,17.953351080433197,1,1,0,normal
2026-01-01 01:14:00,9.281529375461535,63.766522966927056,1,33.10304520039487,1,1,0,normal
2026-01-01 01:15:00,29.931415026251344,45.344057952867296,0,32.22847755073559,1,1,0,normal
2026-01-01 01:16:00,25.522282409429028,40.147467969583545,1,20.937722355173342,1,1,0,normal
2026-01-01 01:17:00,23.205955897204795,33.82527400056158,1,18.250172798267577,1,3,0,normal
2026-01-01 01:18:00,25.550564659213013,55.38376375610989,0,34.15139503209183,1,2,0,normal
2026-01-01 01:19:00,13.074586512394642,34.403101632076485,0,18.026913175784244,1,1,0,normal
2026-01-01 01:20:00,23.68196867297493,77.72994603449825,0,15.852160427897681,1,1,0,normal
2026-01-01 01:21:00,27.14267542907048,501.05939893818623,0,27.656846030846943,1,1,1,data_exfiltration
2026-01-01 01:22:00,33.867364268449094,54.104901788187526,0,6.311181034809078,1,2,0,normal
2026-01-01 01:23:00,21.890378690358116,73.50282060820679,0,19.11231135223165,1,1,0,normal
2026-01-01 01:24:00,20.149038382640875,58.98634638895714,1,19.474742182263242,1,1,0,normal
2026-01-01 01:25:00,21.98945773849278,52.635105687376694,0,24.122562484931084,1,1,0,normal
2026-01-01 01:26:00,30.492412706212445,35.47274529557157,0,15.261751231406027,1,1,0,normal
2026-01-01 01:27:00,26.972506657958107,29.27346217148444,0,18.639594289788782,1,1,0,normal
2026-01-01 01:28:00,21.821438777397766,61.55075163376379,0,20.74836336862635,1,3,0,normal
2026-01-01 01:29:00,28.079604598680135,72.5922086116242,0,17.96431459771653,1,1,0,normal
2026-01-01 01:30:00,25.58246529608824,43.41725014282743,1,18.516173542440658,1,1,0,normal
2026-01-01 01:31:00,30.811869943197337,32.91407738575474,18,26.662168708600255,4,1,1,brute_force_login
2026-01-01 01:32:00,20.787681436735888,13.127458541764724,0,24.64794097676901,1,1,0,normal
2026-01-01 01:33:00,23.03402712041339,35.28852734506194,0,24.144017406545412,1,1,0,normal
2026-01-01 01:34:00,22.647351081207056,48.2951473625144,0,6.851949724094187,1,1,0,normal
2026-01-01 01:35:00,16.21891031120729,73.98684861255101,1,23.438325806137616,1,1,0,normal
2026-01-01 01:36:00,26.776721662387455,60.097005383494526,0,13.275073745508209,1,1,0,normal
2026-01-01 01:37:00,26.566331633079336,54.5762810706013,0,35.93192529297569,1,2,0,normal
2026-01-01 01:38:00,25.030680739854766,43.99820508048303,1,19.926506223322253,1,3,0,normal
2026-01-01 01:39:00,23.59247719974912,41.252514241160654,0,18.43124951273126,1,1,0,normal
2026-01-01 01:40:00,16.507775547697513,71.08471396261945,0,32.15205269104327,1,1,0,normal
2026-01-01 01:41:00,22.476128063407845,53.011078111375845,1,29.668647272344092,1,1,0,normal
2026-01-01 01:42:00,22.943712900839383,18.46098962118467,0,18.10229391197522,1,1,0,normal
2026-01-01 01:43:00,20.186336384670287,39.89690528154136,1,10.586816685463427,1,1,0,normal
2026-01-01 01:44:00,24.032285730003945,37.1267595234256,0,5.890957624493259,1,1,0,normal
2026-01-01 01:45:00,27.42430514088723,41.806039862338025,0,11.620425897354838,1,1,0,normal
2026-01-01 01:46:00,36.31711540726318,58.443659904276274,0,22.56805279470624,1,1,0,normal
2026-01-01 01:47:00,26.047466876991034,48.388326773086256,0,18.818655568354355,1,1,0,normal
2026-01-01 01:48:00,26.545302344336587,48.84701889494507,0,12.50473249866726,1,1,0,normal
2026-01-01 01:49:00,24.553324505402998,69.70209741987856,1,16.862539676350416,1,1,0,normal
2026-01-01 01:50:00,13.48737270820575,39.55308365319967,0,33.73583324248447,1,2,0,normal
2026-01-01 01:51:00,24.8409167473047,77.96299288831024,1,201.06619386865364,1,14,1,credential_stuffing
2026-01-01 01:52:00,25.36138125964616,39.93038612943371,0,34.02159573112226,1,4,0,normal
2026-01-01 01:53:00,39.77945267491172,51.33797294918857,0,14.481520463742783,1,3,0,normal
2026-01-01 01:54:00,23.845834211313264,45.7819460689585,0,26.455688449147875,1,2,0,normal
2026-01-01 01:55:00,26.809284054001676,51.85128700251442,1,25.62598756646964,1,1,0,normal
2026-01-01 01:56:00,24.79172938176854,56.668879926096935,0,31.74688522517304,1,1,0,normal
2026-01-01 01:57:00,17.987931774282806,56.50752860133315,1,20.09256473178129,1,1,0,normal
2026-01-01 01:58:00,31.85693688709012,38.7032400406913,0,13.737925859044957,1,1,0,normal
2026-01-01 01:59:00,29.511598196120644,33.15627983828644,0,12.785942715913198,1,1,0,normal
2026-01-01 02:00:00,92.43712797062865,87.54757686358566,0,19.893568049523033,2,2,1,crypto_mining
2026-01-01 02:01:00,19.543675271231567,42.740234905991706,0,20.61890410938897,2,1,0,normal
2026-01-01 02:02:00,33.4167658656166,60.4881865800798,0,22.181551191058233,2,2,0,normal
2026-01-01 02:03:00,16.588893623246314,25.885380342152047,0,8.83284322912219,2,3,0,normal
2026-01-01 02:04:00,28.52114256280162,45.805809201429845,0,30.35111684675041,2,1,0,normal
2026-01-01 02:05:00,38.142733754859876,48.09200924026336,0,9.177611828392788,2,1,0,normal
2026-01-01 02:06:00,19.05678204921587,57.09222604891749,0,30.325610204298837,2,1,0,normal
2026-01-01 02:07:00,21.602213622383367,9.16318788512092,0,17.416804206133634,2,1,0,normal
2026-01-01 02:08:00,25.597908190525846,52.49210919617496,0,34.76444815195917,2,1,0,normal
2026-01-01 02:09:00,21.979146075302804,32.75387816948161,0,6.033117291564112,2,1,0,normal
2026-01-01 02:10:00,15.696019413603203,54.86518566792386,0,284.36650965035403,2,18,1,credential_stuffing
2026-01-01 02:11:00,25.411377848836164,34.45506204742756,0,11.753547110423202,2,1,0,normal
2026-01-01 02:12:00,18.626177717643372,37.16775956111628,0,11.180809087588168,2,1,0,normal
2026-01-01 02:13:00,27.84155458381109,45.89558584410098,0,33.24897293927381,2,1,0,normal
2026-01-01 02:14:00,19.48345459459718,34.21505795595207,0,26.023307731647513,2,2,0,normal
2026-01-01 02:15:00,34.299606430105236,42.86698329896968,0,8.17724939094758,2,1,0,normal
2026-01-01 02:16:00,20.300480245982577,32.09936347185027,1,21.615274349714785,2,1,0,normal
2026-01-01 02:17:00,23.067630902765945,22.502443224519087,0,31.238322349342287,2,1,0,normal
2026-01-01 02:18:00,29.88110330421802,65.2693557864404,0,24.46735482938372,2,1,0,normal
2026-01-01 02:19:00,17.61481410139627,30.559269607641074,0,20.247321092292268,2,1,0,normal
2026-01-01 02:20:00,26.364759607624777,47.319786685880246,2,29.20701257660296,2,1,0,normal
2026-01-01 02:21:00,32.84285652569457,61.293366222406775,1,22.949282946094776,2,1,0,normal
2026-01-01 02:22:00,15.355100592632635,40.77583846225935,0,6.723061193558708,2,1,0,normal
2026-01-01 02:23:00,26.107803151193824,37.62251150381693,0,20.76840349717702,2,1,0,normal
2026-01-01 02:24:00,26.55929676549054,53.39357133001132,0,23.873800706618802,2,1,0,normal
2026-01-01 02:25:00,29.690937230663863,66.76900734090728,1,21.780382017763454,2,1,0,normal
2026-01-01 02:26:00,17.57829573473151,32.460271023702965,0,16.762299608559758,2,2,0,normal
2026-01-01 02:27:00,17.077260321494343,47.747782519738415,0,23.662690699741255,2,1,0,normal
2026-01-01 02:28:00,28.131649393701387,24.01258107549009,0,21.46899321547686,2,2,0,normal
2026-01-01 02:29:00,26.781908039399116,44.10198494476715,0,4.065290153868784,2,2,0,normal
2026-01-01 02:30:00,26.50295710207526,50.51307026807113,0,9.389887700187124,2,1,0,normal
2026-01-01 02:31:00,27.078689256981853,37.18063037367401,0,22.481234568170215,2,1,0,normal
2026-01-01 02:32:00,20.919851670529056,43.145122492621525,0,25.9659764594473,2,3,0,normal
2026-01-01 02:33:00,26.39352218296602,28.87659847538825,0,13.776867553754665,2,1,0,normal
2026-01-01 02:34:00,26.758434839792088,659.2169533706368,0,25.89644337364457,2,1,1,data_exfiltration
2026-01-01 02:35:00,20.713891491841792,65.83541373324725,0,24.003591731864415,2,1,0,normal
2026-01-01 02:36:00,36.19464706686854,33.542841953443045,0,18.487711338460795,2,1,0,normal
2026-01-01 02:37:00,27.842997525470725,40.65992350171426,0,23.41461697828505,2,1,0,normal
2026-01-01 02:38:00,17.852179016784106,57.538193696812726,0,23.237382022003818,2,1,0,normal
2026-01-01 02:39:00,28.939321651802977,68.18136078984105,0,27.012431096945996,2,3,0,normal
2026-01-01 02:40:00,19.15190997863607,27.60215281686603,0,27.393199049294523,2,1,0,normal
2026-01-01 02:41:00,29.722507622454714,47.46822893876076,0,11.66461555179219,2,1,0,normal
2026-01-01 02:42:00,31.951573474044423,54.246962334792876,0,14.136758564296553,2,1,0,normal
2026-01-01 02:43:00,20.075906089889738,48.469154140567284,1,31.812745315946074,2,1,0,normal
2026-01-01 02:44:00,30.78025677546593,12.848118996843695,1,27.063113033852584,2,1,0,normal
2026-01-01 02:45:00,27.47668556161899,57.51635013963158,0,25.108395541089184,2,1,0,normal
2026-01-01 02:46:00,29.93236095996694,72.79004526635967,0,26.355740006306625,2,1,0,normal
2026-01-01 02:47:00,36.380757895923686,51.74992626754255,1,29.104748938832547,2,1,0,normal
2026-01-01 02:48:00,23.52767130398278,34.53340920058605,0,21.069488026644805,2,4,0,normal
2026-01-01 02:49:00,20.47758301385506,42.303091304535755,0,16.967486417752472,2,1,0,normal
2026-01-01 02:50:00,19.66291342224686,76.5486960148339,0,24.48849100380505,2,1,0,normal
2026-01-01 02:51:00,20.10513829020737,63.64943811290838,1,19.788928228969077,2,1,0,normal
2026-01-01 02:52:00,24.537389743515376,59.60039927576494,0,32.39375941528128,2,2,0,normal
2026-01-01 02:53:00,27.046911848899864,55.34618875301564,0,32.27496355852528,2,3,0,normal
2026-01-01 02:54:00,26.660144795980113,40.08294331713542,1,27.127578453547308,2,1,0,normal
2026-01-01 02:55:00,29.963099494216145,46.99143229016347,0,9.785180948500585,2,1,0,normal
2026-01-01 02:56:00,25.078011351267442,48.831158964822265,1,11.239441186892327,2,4,0,normal
2026-01-01 02:57:00,33.7212044629439,58.24361474096666,0,9.479134209403531,2,2,0,normal
2026-01-01 02:58:00,23.412059000572263,72.63378341400355,0,21.492328551091585,2,1,0,normal
2026-01-01 02:59:00,41.32101499953771,66.77507205189693,0,27.38407585369619,2,3,0,normal
2026-01-01 03:00:00,28.754004086590037,28.70923466305939,0,17.537481034574014,3,1,0,normal
2026-01-01 03:01:00,19.857054661502303,53.35992453351573,16,14.829415227250264,2,1,1,brute_force_login
2026-01-01 03:02:00,18.574645011633326,61.051450177518454,0,20.830322561378566,3,1,0,normal
2026-01-01 03:03:00,27.89483449145911,59.28290495216953,1,13.728688543137878,3,2,0,normal
2026-01-01 03:04:00,23.659223288044895,40.56149354918871,0,22.12686754569593,3,2,0,normal
2026-01-01 03:05:00,29.284002964552553,93.71163823652543,1,18.054086282181675,3,1,0,normal
2026-01-01 03:06:00,27.83942574744127,30.843731565033217,0,14.743550421235522,3,1,0,normal
2026-01-01 03:07:00,24.563026524058763,33.75217330000925,0,20.922321415867575,3,2,0,normal
2026-01-01 03:08:00,19.919237691589572,53.503926218923645,0,27.10022777730081,3,1,0,normal
2026-01-01 03:09:00,15.910916651884811,81.75204582445781,0,7.847202218679536,3,1,0,normal
2026-01-01 03:10:00,22.320910287597872,37.45707723943744,0,21.345030927124807,3,2,0,normal
2026-01-01 03:11:00,30.138392765940836,46.012574515295114,0,3.2082101772795966,3,2,0,normal
2026-01-01 03:12:00,26.284562464781224,66.1594050952354,0,17.962571445847576,3,2,0,normal
2026-01-01 03:13:00,17.525567327728073,49.732067676684,0,25.561643222016002,3,4,0,normal
2026-01-01 03:14:00,26.039085555107093,44.98094218204557,0,28.178499795985495,3,1,0,normal
2026-01-01 03:15:00,90.01607518207801,58.4844935283008,0,15.802079619951467,3,1,1,crypto_mining
2026-01-01 03:16:00,19.696855382793203,54.087769853443895,1,15.716881736071022,3,2,0,normal
2026-01-01 03:17:00,25.92235063567317,65.45658178455187,0,18.160638325304532,3,1,0,normal
2026-01-01 03:18:00,25.349252310676,69.37203333598045,0,11.180543273539339,3,2,0,normal
2026-01-01 03:19:00,18.142178213016262,54.60504590008043,0,21.301202280132724,3,3,0,normal
2026-01-01 03:20:00,27.1467241620897,54.375990880674635,0,11.979337875194265,3,1,0,normal
2026-01-01 03:21:00,28.364707158209406,53.211664734292,1,24.452036997468944,3,1,0,normal
2026-01-01 03:22:00,31.498307459051663,57.33695834973931,26,14.266182528963832,1,1,1,brute_force_login
2026-01-01 03:23:00,31.322812312209418,50.82755956807196,0,17.442708484266507,3,3,0,normal
2026-01-01 03:24:00,16.733983792257455,49.990872765165655,0,23.99500216419911,3,1,0,normal
2026-01-01 03:25:00,19.373049760509264,67.94940681240864,0,25.083688375375555,3,1,0,normal
2026-01-01 03:26:00,28.09021160325196,72.74174270532565,0,24.71981259300916,3,2,0,normal
2026-01-01 03:27:00,28.08271570547325,27.386705830498688,0,22.108956034776458,3,4,0,normal
2026-01-01 03:28:00,28.090286117836285,50.15031727610854,2,11.306843708745262,3,1,0,normal
2026-01-01 03:29:00,48.11638894392833,39.66958349832148,0,19.74818941561205,3,1,0,normal
2026-01-01 03:30:00,28.425343064159,45.335428002708916,0,18.606870614413907,3,3,0,normal
2026-01-01 03:31:00,31.813393841083595,56.037743146029825,0,16.634145005659033,3,1,0,normal
2026-01-01 03:32:00,30.724010580959213,60.041575573137024,0,20.592572529170624,3,1,0,normal
2026-01-01 03:33:00,28.908347507834787,48.318103345829826,0,13.105137744563354,3,2,0,normal
2026-01-01 03:34:00,23.108384532157928,21.29989497915796,0,19.722240630972056,3,1,0,normal
2026-01-01 03:35:00,29.553815322959604,35.52431629135731,0,17.602056128981857,3,2,0,normal
2026-01-01 03:36:00,20.36304871277457,63.44749505300249,2,16.34086615872097,3,2,0,normal
2026-01-01 03:37:00,23.579088359559947,8.893603669476029,1,11.068554136360616,3,2,0,normal
2026-01-01 03:38:00,22.087818713025378,67.81140727523,0,10.8565749778061,3,2,0,normal
2026-01-01 03:39:00,25.491244836317936,57.81844985966812,1,30.738401999820663,3,1,0,normal
2026-01-01 03:40:00,38.887951400041054,69.74264122295034,1,20.91844762587561,3,2,0,normal
2026-01-01 03:41:00,13.796408844449513,47.02146219678559,2,34.498199412062036,3,3,0,normal
2026-01-01 03:42:00,29.11756114224708,19.078918639656425,0,34.894482197990044,3,1,0,normal
2026-01-01 03:43:00,15.32370477286209,56.45543962259747,0,29.837188666918745,3,2,0,normal
2026-01-01 03:44:00,22.1684088052634,69.11979686057512,0,9.7452627107392,3,1,0,normal
2026-01-01 03:45:00,31.533703581804197,63.87082708270131,0,31.28816293817986,3,1,0,normal
2026-01-01 03:46:00,25.385680114572775,40.05962774767947,1,18.988268425928545,3,3,0,normal
2026-01-01 03:47:00,94.28956505140651,51.3014161319397,1,17.778761858893372,3,2,1,crypto_mining
2026-01-01 03:48:00,20.708177744440192,42.007455968301144,0,16.636206507895874,3,1,0,normal
2026-01-01 03:49:00,29.077586493608056,37.711003037159415,0,17.19541694201596,3,2,0,normal
2026-01-01 03:50:00,20.61780020969718,64.33082856769776,0,23.195251454874548,3,1,0,normal
2026-01-01 03:51:00,26.29875153749185,32.03701533102257,0,38.39824658389137,3,1,0,normal
2026-01-01 03:52:00,25.27343103942288,36.59275354127581,0,6.8853136164362905,3,1,0,normal
2026-01-01 03:53:00,98.12270909991487,33.43961549791422,0,35.54725258592943,3,1,1,crypto_mining
2026-01-01 03:54:00,37.863664535951955,27.6462871505143,0,32.07275310430036,3,1,0,normal
2026-01-01 03:55:00,28.803514133908067,52.19621437763905,0,18.578334726945084,3,2,0,normal
2026-01-01 03:56:00,12.849144480054356,67.42254572722965,1,16.018729015494458,3,3,0,normal
2026-01-01 03:57:00,26.118725888616567,47.22684865632102,0,9.223367489845478,3,3,0,normal
2026-01-01 03:58:00,21.029281211389673,27.413782991537502,21,12.735104278072958,3,3,1,brute_force_login
2026-01-01 03:59:00,30.114600008777344,62.59916809613041,0,15.14250109635475,3,2,0,normal
2026-01-01 04:00:00,20.244875569403796,75.28552631052457,1,19.174626243475696,4,1,0,normal
2026-01-01 04:01:00,24.311581351198605,40.30636513780108,0,19.763522568277885,4,1,0,normal
2026-01-01 04:02:00,28.02992367388274,42.82168599923423,0,26.08910462670212,4,4,0,normal
2026-01-01 04:03:00,30.194531165020727,57.734909451250914,0,25.21088039207124,4,1,0,normal
2026-01-01 04:04:00,17.798221557665343,74.32810621677577,0,21.90940145020109,4,1,0,normal
2026-01-01 04:05:00,22.992992584954308,42.20248781412161,0,19.651003740042665,4,1,0,normal
2026-01-01 04:06:00,22.150328133034265,30.013253285026924,25,29.14505685610228,4,1,1,brute_force_login
2026-01-01 04:07:00,21.080024604557728,59.4712790940861,0,26.716304726084733,4,2,0,normal
2026-01-01 04:08:00,35.59272544168658,61.98602109713449,0,23.559730575740616,4,1,0,normal
2026-01-01 04:09:00,27.429890265765735,50.0919717565284,0,16.753984985850796,4,1,0,normal
2026-01-01 04:10:00,17.43469627398973,41.62800110513824,1,28.845180694070812,4,3,0,normal
2026-01-01 04:11:00,30.507171682328657,64.91568096488069,1,26.678964010914783,4,2,0,normal
2026-01-01 04:12:00,37.7329371820758,57.920540068219466,0,18.032343589060808,4,1,0,normal
2026-01-01 04:13:00,31.19479156330688,38.473467246447605,0,4.660070921676704,4,2,0,normal
2026-01-01 04:14:00,15.883780204275919,50.73642096958507,0,20.76004612750595,4,2,0,normal
2026-01-01 04:15:00,22.094595562802493,29.724387019630303,0,14.461499064226,4,1,0,normal
2026-01-01 04:16:00,32.601466895119735,60.2883568465688,0,25.737947685472356,4,1,0,normal
2026-01-01 04:17:00,20.753983206287316,46.06649645925716,1,21.727272592115654,4,1,0,normal
2026-01-01 04:18:00,27.66291656887737,43.464337514228944,0,6.618149086692265,4,2,0,normal
2026-01-01 04:19:00,29.64780432057602,49.506882722713485,1,22.3581355909709,4,1,0,normal
2026-01-01 04:20:00,19.4384171705315,50.604615489953716,0,33.72088893361678,4,1,0,normal
2026-01-01 04:21:00,24.6428478636292,63.42395092348341,0,18.77766928786711,4,1,0,normal
2026-01-01 04:22:00,5.552395959585564,58.86635796987832,0,19.932932415761098,4,2,0,normal
2026-01-01 04:23:00,18.853674151994262,47.65386081810796,0,17.255620650847575,4,1,0,normal
2026-01-01 04:24:00,23.48459109164104,61.45502224578493,0,20.576632320738817,4,1,0,normal
2026-01-01 04:25:00,17.5133009082109,56.0110588053742,0,32.32104535888322,4,1,0,normal
2026-01-01 04:26:00,34.79446782358981,43.60100545570944,0,28.444231841011213,4,1,0,normal
2026-01-01 04:27:00,16.4191517322362,48.12922762645271,0,15.3934869596325,4,1,0,normal
2026-01-01 04:28:00,22.3597330798181,47.77665666735319,0,19.417840963899174,4,1,0,normal
2026-01-01 04:29:00,25.78444346371655,57.578920147613026,0,19.937766636599413,4,2,0,normal
2026-01-01 04:30:00,33.64763973439669,44.494660779175376,0,23.293303735490763,4,1,0,normal
2026-01-01 04:31:00,16.384827092923363,44.1438622036755,1,23.440684797403456,4,1,0,normal
2026-01-01 04:32:00,92.96292413061965,79.53135964150938,0,19.233165689074358,4,1,1,crypto_mining
2026-01-01 04:33:00,25.061398366117523,64.09603222620656,0,10.041155557830619,4,1,0,normal
2026-01-01 04:34:00,19.110948093712295,648.40878089913,1,19.08275686348707,4,1,1,data_exfiltration
2026-01-01 04:35:00,27.772620845579624,58.564114909132975,0,17.100349385177385,4,1,0,normal
2026-01-01 04:36:00,26.19435817344082,51.77525098482766,0,12.820425619715053,4,1,0,normal
2026-01-01 04:37:00,21.398698737047233,55.87326762890141,1,26.307102438581058,4,1,0,normal
2026-01-01 04:38:00,25.418812509940114,52.06011986847657,0,20.153718795633488,4,2,0,normal
2026-01-01 04:39:00,22.68811841882944,67.84463968227854,0,11.738020278797952,4,1,0,normal
2026-01-01 04:40:00,25.681104071507487,55.18430516977169,0,35.8398389229909,4,1,0,normal
2026-01-01 04:41:00,28.97278404712628,49.06866952678569,0,23.33197936437473,4,1,0,normal
2026-01-01 04:42:00,34.51610089687211,65.63285865474526,1,26.33552863559527,4,2,0,normal
2026-01-01 04:43:00,17.573107007038907,53.49927561631808,0,28.38454903000833,4,3,0,normal
2026-01-01 04:44:00,37.7982002479376,51.82217868993587,0,16.51097914143952,4,1,0,normal
2026-01-01 04:45:00,13.28747320286499,54.71033903729172,0,24.349254833461128,4,3,0,normal
2026-01-01 04:46:00,24.0892894297865,48.595864649504506,0,4.5612765301666744,4,1,0,normal
