cpu_utilization,network_bytes_out,failed_login_count,api_calls_per_min,login_hour,unique_ips_per_user,true_label,predicted_label,anomaly_score,anomaly_type
34.820861726999034,66.7827040648061,0,59.45526471821324,16,1,0,0,0.13419598767221108,normal
20.70055906945537,37.16700995141576,1,30.7802175296772,3,1,0,0,0.11960223100216255,normal
40.53194554576862,84.41024598959946,0,47.81663642965548,10,1,0,0,0.16017813378494422,normal
38.11882188296561,71.70873819400518,0,33.8312082400958,18,2,0,0,0.15008948311086717,normal
31.123334661161657,98.48425744266248,0,59.76385672851861,11,1,0,0,0.10925959100584748,normal
39.54541428078724,83.42280933441432,0,51.853755344483695,10,3,0,0,0.11345384618676213,normal
23.595079751659984,67.95767797192869,0,9.054656554472258,0,2,0,0,0.084851424712376,normal
23.535517157954796,51.9413251522295,3,24.33948974898469,20,1,0,0,0.06271741534713215,normal
33.274618157391046,82.61773492318693,2,37.926626927873656,9,1,0,0,0.10364825783914661,normal
44.17723818888051,57.08807965821944,0,38.32991722880767,10,1,0,0,0.15641678514903795,normal
20.787681436735888,13.127458541764724,0,24.64794097676901,1,1,0,0,0.10796809714335559,normal
96.94742155406075,21.22115864661045,0,10.855598599039888,8,3,1,1,-0.08895206494572083,crypto_mining
22.575057043124183,52.94408507661295,1,13.224077088642048,8,2,0,0,0.11258277318766924,normal
16.01645412892813,58.354218235107545,0,34.396222091738174,7,1,0,0,0.1432952115043165,normal
46.00979095125136,88.51991809286363,0,55.69683875046397,16,1,0,0,0.12777518103390106,normal
18.06150509953686,35.79799858728002,1,23.38644818653843,2,1,0,0,0.10503119592702054,normal
39.81243151507452,107.06178637946606,0,52.4760523442168,12,2,0,0,0.11978036981720136,normal
45.67946202144032,90.11757549732232,0,61.05081678603978,16,4,0,0,0.03028670474519546,normal
36.32612594404114,36.2015274433077,0,30.398941814541068,2,1,0,0,0.12108765796169663,normal
31.661319140843982,87.7229176990274,0,41.33301212198207,12,2,0,0,0.15010390425907777,normal
24.3040175660708,47.25363823083073,1,10.1767941649271,23,1,0,0,0.0899920502820758,normal
21.401071636497637,40.3306680338229,0,11.024444947713295,1,1,0,0,0.12360077131190228,normal
21.97766597902328,57.68899266909197,0,30.98976769827307,22,1,0,0,0.13706128112792954,normal
31.749595271819445,52.69284952306192,0,20.437662216249542,21,1,0,0,0.14857173727482864,normal
45.41037218284164,90.75091471576016,1,35.845172944942085,11,2,0,0,0.10433001897557126,normal
46.54904111153477,70.98755541356128,1,43.87444237294254,11,1,0,0,0.12001625325231108,normal
49.06692958148409,60.542535554514174,0,31.96094524519452,13,1,0,0,0.1323020042108889,normal
24.03920322660016,73.63580675560647,0,11.315962253223653,5,1,0,0,0.14592381503854013,normal
36.46851452283834,73.02682609718978,0,32.12870981445545,5,3,0,0,0.12032629496250113,normal
34.81428842835678,61.10655906695388,0,54.82014862961498,17,4,0,0,0.07140340760086455,normal
42.61603465133548,72.98114416500128,0,50.794109911047634,13,1,0,0,0.1566694059724803,normal
27.743945686520597,43.93582633681881,0,34.26147615806904,0,2,0,0,0.09155270914786973,normal
29.472164344467256,52.16174544169523,0,20.381018007390495,5,1,0,0,0.17151174101901734,normal
28.16188834818252,45.533965266781536,0,20.93226724558648,22,1,0,0,0.15049019863777047,normal
33.04981186484474,82.92743070712727,0,45.03785988506116,16,1,0,0,0.1650680314581756,normal
36.55708051653929,104.88905996328786,0,43.90227229167939,15,1,0,0,0.15165696224337794,normal
41.61310471840595,79.9648489527572,0,36.008287211016125,14,2,0,0,0.1545900335078843,normal
47.73521830844124,70.35269004198332,22,43.26857022147436,3,1,1,1,-0.04081508987648652,brute_force_login
44.56507992586887,75.56778779148827,0,43.62327062548132,17,1,0,0,0.15616688109058213,normal
25.39014778713268,50.173907889880574,0,23.80224057198588,0,1,0,0,0.1278365109052409,normal
16.254691003210418,53.47472107416384,0,14.710492020303686,5,1,0,0,0.1447756379677691,normal
33.92413335134146,90.08919336634764,0,42.15941559720488,11,2,0,0,0.15312843325386283,normal
29.08815706265769,28.18157892132913,0,20.127655902252293,23,1,0,0,0.11245742909190898,normal
19.34763889855453,36.31511728900463,1,4.45556873530658,4,2,0,0,0.08477577267057912,normal
32.02700579623688,47.76675805968676,0,21.93789942783028,19,2,0,0,0.14330624522227542,normal
23.78436536249156,58.32941285020424,1,18.45347058222524,6,2,0,0,0.12462342929217302,normal
25.617504343139423,43.9389582462129,0,18.685283796262627,2,3,0,0,0.10723984114298074,normal
30.022926917988308,77.2769656757239,1,24.4937988603578,4,2,0,0,0.12909728951875077,normal
21.801975509041995,47.29846097972963,0,15.318456230797054,20,2,0,0,0.12630600638029393,normal
25.1981398431582,65.9156278877537,1,28.80749267978586,6,1,0,0,0.14152510348291364,normal
27.439732205336043,54.66558598052117,0,36.96281642781428,20,2,0,0,0.1368387739020629,normal
31.068778212450137,62.220960824325225,0,2.133823569882584,21,1,0,0,0.10994195752526847,normal
21.647225086690256,52.30771490324962,0,24.192411935333748,4,1,0,0,0.15898614695450625,normal
32.94013033659968,83.2518691640674,0,37.64849526088835,17,1,0,0,0.17235176068795122,normal
22.69034266953951,30.79081781958337,0,15.620826679265456,1,1,0,0,0.13532561881283467,normal
28.34883708711104,45.78181306567567,0,20.16544408599841,21,2,0,0,0.13496023816467068,normal
39.51372421166954,76.0577476505441,0,48.83813079241948,10,1,0,0,0.15715606156715584,normal
39.98449075851912,42.76813573517796,0,21.735521135439686,22,2,0,0,0.10436853274435276,normal
42.72120580908388,97.4397208802929,0,44.89210146094879,18,2,0,0,0.12841057831074632,normal
26.886667545249114,22.258879911823914,0,27.22011108018149,23,1,0,0,0.10152287941581062,normal
29.7184372719749,52.97117925547399,0,23.610332336261063,22,2,0,0,0.1332572859178352,normal
43.929853505330136,103.78518759651138,0,33.17629570706018,15,1,0,0,0.14014538735531773,normal
16.790109767003138,46.57458811013541,0,30.216090104682745,1,1,0,0,0.11793771757053717,normal
13.201860463743987,44.44945081147704,0,29.41044257414725,23,1,0,0,0.08876200062844769,normal
41.35456913867053,80.59860041779642,0,37.43376116161063,14,1,0,0,0.1733359669729006,normal
12.880436007063182,51.88113019213767,0,32.67328025638068,4,2,0,0,0.0994060337148141,normal
29.55357153872059,63.41688264657694,0,30.58703583120448,19,2,0,0,0.1465524355329193,normal
9.874917960563591,44.974431619724726,1,23.04566933044737,6,1,0,0,0.08650921875334877,normal
30.553949693608224,94.72732916657904,1,47.05121334149618,15,1,0,0,0.12215336777543095,normal
25.845317481467223,31.727358997890217,0,18.998339095839597,1,1,0,0,0.14419647875562897,normal
22.41027812369171,35.63108240757098,0,22.964028288123604,3,1,0,0,0.15728385309235376,normal
24.149454675834768,62.30865217503421,0,26.044785564464085,19,1,0,0,0.15695034487587234,normal
27.681235004816187,62.81553980524132,0,25.83505388038427,2,1,0,0,0.14868742498972276,normal
30.567040768487423,40.36651282334016,0,18.41087494958477,23,1,0,0,0.11958458665288407,normal
50.47894378956773,80.4194981596794,1,46.94188623882352,12,1,0,0,0.10654500200196315,normal
31.48340082072994,95.09361120967456,0,44.72560785109501,18,1,0,0,0.14579554018758922,normal
43.98821647199866,66.15534652438859,0,52.330653269937486,14,1,0,0,0.15397792207994732,normal
19.914196428285493,46.46192803199485,0,11.88665411085589,20,1,0,0,0.13130104181776708,normal
28.46418115063997,27.223670209860664,0,0.1025526454015839,6,1,0,0,0.11747071448935309,normal
18.142178213016265,54.60504590008043,0,21.301202280132724,3,3,0,0,0.10937394281047691,normal
30.68178833296108,61.5219696780038,0,42.74764517733224,13,1,0,0,0.17220058956117013,normal
39.0269664723298,50.99412106016352,0,23.176044989161667,5,1,0,0,0.15082094375121852,normal
40.89605146635928,74.72997596816433,0,28.45235993317181,17,1,0,0,0.15391806780894313,normal
24.70071907523129,46.40713524633397,0,13.406166373017475,6,1,0,0,0.1577618673536757,normal
26.74827390889568,43.67334703418554,0,24.24549432555016,20,2,0,0,0.14328008841543183,normal
15.32370477286209,56.45543962259747,0,29.837188666918745,3,2,0,0,0.11771136700063844,normal
31.55910994301477,73.53498341250591,0,45.92977831850611,17,1,0,0,0.1630457514377162,normal
19.049820019358137,49.21328450526321,0,24.97439799839333,19,1,0,0,0.14074114170076885,normal
38.05228195361235,88.24626832467627,1,46.89849981271089,18,1,0,0,0.12752257114508675,normal
45.043861293932345,107.46115737246892,0,48.40662023016717,16,1,0,0,0.12903413789364587,normal
32.64810309807692,56.641299819636565,0,27.45265988777516,23,4,0,0,0.04750317737362686,normal
34.83978717622836,51.02310173904255,0,14.384373605459306,5,1,0,0,0.15237184093654893,normal
18.42837688694317,48.15032601400759,0,16.197824427910035,7,1,0,0,0.15360644222551206,normal
37.97273334715716,69.9486413927295,0,58.48804815143843,11,1,0,0,0.141360013110281,normal
20.21731860265012,37.2332781974842,0,18.95882653829252,3,2,0,0,0.13587944922888096,normal
33.9493076047159,99.40983819937502,1,53.11579767746522,10,1,0,0,0.11836198320355718,normal
20.61247258712226,47.555655337912384,0,26.262117519365887,6,2,0,0,0.14442506801039484,normal
24.46527976292327,41.253157530135525,2,15.456552919909289,7,1,0,0,0.08968791983576935,normal
30.743190908742125,86.63453234203011,0,57.478665176145086,12,1,0,0,0.1372394013177069,normal
46.73116902876552,95.60040079794032,18,48.34948761199428,4,1,1,1,-0.0294253367082854,brute_force_login
33.79389261352932,73.17262193627388,0,31.06931613768245,0,1,0,0,0.09406699278405745,normal
25.751347015887443,63.602512195593896,1,25.949969950855312,20,1,0,0,0.13403711761072434,normal
51.38373216863867,83.04914331586194,0,53.96036547945207,9,1,0,0,0.105528282168669,normal
27.33025437538101,33.06555102300252,2,32.44762859244844,21,1,0,0,0.05171314338289151,normal
24.50370985662104,54.1730689403147,0,25.30744379227459,6,2,0,0,0.1498430953594856,normal
22.67842332040032,29.955021661768324,0,26.403838466805283,4,2,0,0,0.13757921908303422,normal
42.26327125038713,72.45635524942972,1,46.98047643877845,15,1,0,0,0.13311428683880627,normal
31.877471951741448,86.25620747012967,19,41.36582287701787,3,1,1,1,-0.0035882518739437375,brute_force_login
24.228043321887665,74.77871505301067,0,16.469279911555866,6,1,0,0,0.15540205882975416,normal
28.01670656137117,38.287925726315095,0,22.639307438486448,7,1,0,0,0.17043958494237782,normal
34.506966250942355,51.48330823782776,1,26.12166817492082,23,1,0,0,0.08339157452003737,normal
47.437504038649365,69.43459513668678,1,51.93423296467203,11,3,0,0,0.05719624113790739,normal
47.1710644690685,80.61197327335718,1,46.6125807496975,14,1,0,0,0.12309414135243113,normal
25.755408330369757,68.27997816183381,0,23.33275074251639,3,1,0,0,0.16234475526507247,normal
29.545046260283836,67.37707994709992,1,24.00390704565103,7,1,0,0,0.1503417581222382,normal
50.7908805228287,93.40313308833665,0,39.0033488656246,14,1,0,0,0.1234267470371237,normal
46.76672816266988,54.86239753172228,1,37.01466074557401,9,1,0,0,0.11508692734013865,normal
41.45729207890165,86.4047552579315,0,23.602346877037142,18,1,0,0,0.13869147252656394,normal
37.7882838052858,85.28017386636296,0,49.00880684381716,12,3,0,0,0.12782000678430228,normal
23.16633631507718,63.30428911209758,1,14.577749634220504,7,1,0,0,0.1400384282247753,normal
49.8602689348272,82.86385597632659,0,55.034398820357225,18,1,0,0,0.102867619422917,normal
26.232734122217817,53.95799031354418,1,18.81796990291654,5,1,0,0,0.14371275468154743,normal
37.628298711902914,100.07374446143112,0,39.96539485671854,10,1,0,0,0.15309809794919577,normal
13.948613362252855,43.02615478452919,0,23.61457726026236,22,1,0,0,0.11032049598255456,normal
27.728445472846808,52.85316439014263,0,26.51295313627188,22,1,0,0,0.14491994894247195,normal
21.31276729785343,33.322239400039564,0,11.361955588386024,20,1,0,0,0.12803322528089411,normal
58.67746120626305,99.68311990402296,1,49.09212540283082,11,2,0,0,0.027634383294585785,normal
36.31406113542224,102.81276848095668,0,37.02630502732661,16,1,0,0,0.15587173930989756,normal
49.85603771953578,62.487487641789286,0,45.717708681936834,11,2,0,0,0.10929414468657417,normal
29.769538683253355,76.27113610623367,0,15.29412371111938,5,2,0,0,0.14013458210328406,normal
32.81225222595603,77.8583757024396,0,61.28027043062998,12,1,0,0,0.12456562418000644,normal
25.74851259798361,36.80489279878045,0,23.93321259758226,19,5,0,0,0.04320815838875791,normal
28.005503974515143,49.73723955656377,0,19.0436183156536,21,1,0,0,0.14916131012564432,normal
29.391659684953616,90.75754961919934,0,48.00404288575844,9,1,0,0,0.14630124949208523,normal
25.12786989203165,27.633801145827896,0,12.603434768904709,5,2,0,0,0.13068810752858218,normal
42.24120210047061,58.34422445607418,0,50.65451557685516,14,2,0,0,0.13882697066005378,normal
28.622279443265175,51.17173538725198,0,24.465490692414896,21,2,0,0,0.13434810845960155,normal
27.36278378929751,33.07472993733833,1,29.310210449290015,22,1,0,0,0.10509986372284275,normal
28.119226108611468,54.93150277161587,0,14.402812935081894,8,3,0,0,0.10908224510837478,normal
44.69724240969144,60.22861946306742,0,55.80356202091282,12,4,0,0,0.05676019857302922,normal
25.49106600717723,55.0183645180682,0,15.4324088214465,3,3,0,0,0.11150443238523383,normal
29.84834678968687,70.34160071315488,0,25.353359115539416,4,1,0,0,0.16190313238695975,normal
36.61516615408362,47.88476422265462,0,19.877227235987217,23,2,0,0,0.09917795448228078,normal
46.17664333556225,86.96753247821319,0,44.25752480796904,14,1,0,0,0.1515669482860278,normal
35.441187208073345,86.9470771996256,0,43.975930656972544,10,1,0,0,0.16245379841467833,normal
25.803750283481413,66.12681123472635,0,13.502478754861196,5,3,0,0,0.1174365996964053,normal
26.49650612611025,40.8938421293645,0,24.539654751618585,19,1,0,0,0.1588850304118088,normal
43.50356911195578,67.43265408248327,0,58.37813132688534,14,1,0,0,0.13575358935313248,normal
48.912864215635295,64.60348834046172,0,54.062696132480994,16,1,0,0,0.11781477591686856,normal
47.33082810986021,79.75962514379572,0,53.39917480735292,12,2,0,0,0.1197791053155316,normal
28.000858198683304,32.968515364541474,0,21.50307818713561,1,1,0,0,0.14663173429776793,normal
45.53826896336057,53.330366979464735,0,60.79563688702977,18,1,0,0,0.08983176237215651,normal
30.63381681222875,16.58300663995127,1,21.99665481497909,8,1,0,0,0.11499511899745546,normal
46.31891711999742,75.82820203450498,0,36.50272969583219,13,1,0,0,0.15391675138533834,normal
36.68384227729902,65.14360456940877,0,43.05754821224325,13,1,0,0,0.176995699671481,normal
30.93975272808849,102.65429976909718,0,30.90652831447106,16,1,0,0,0.14525065853214686,normal
30.63184013607367,53.5368059629705,0,22.58675706183364,22,2,0,0,0.13055485466523736,normal
38.614801756931385,76.68816275311919,0,51.318326920562825,17,3,0,0,0.11471189173513929,normal
17.925761253041184,67.74350734081285,0,17.897080819598308,4,5,0,0,0.03574257982841911,normal
9.866332495072298,52.13932089003324,0,18.372954803750208,2,1,0,0,0.10201928024808671,normal
20.713891491841792,65.83541373324725,0,24.00359173186441,2,1,0,0,0.14124553019888536,normal
22.696751552015304,72.23666043131955,0,17.062403205303564,23,1,0,0,0.12056169537646383,normal
34.59627559211279,77.8952565792926,0,44.71423418145186,11,2,0,0,0.15618510831344218,normal
46.89259420223262,53.16481414247838,0,38.81097657726552,17,2,0,0,0.1265702184010848,normal
95.94888195136,70.58418370169862,1,15.129966031053304,23,1,1,1,-0.07277995307136476,crypto_mining
20.35022305561609,53.68292258084252,0,26.904574782370023,1,1,0,0,0.13409446699165833,normal
23.895478797904484,46.093541202573306,0,10.675956397288124,3,1,0,0,0.14896412230127887,normal
26.24283662067141,55.309728990065096,0,9.19541404872334,1,1,0,0,0.1333005760262332,normal
26.187500004052453,58.09585519607461,0,15.10207100115266,1,2,0,0,0.13030267623947916,normal
32.93550096850427,78.95800922581138,0,49.61630717198786,14,3,0,0,0.12836432569040812,normal
25.55576552769354,58.69371871977207,0,18.345211011124743,19,2,0,0,0.14526594385776714,normal
35.199744247458284,50.35919573673892,36,19.46074043481004,1,1,1,1,-0.0572225528403707,brute_force_login
21.723749207099672,38.4684975715896,0,3.625284196686149,0,1,0,0,0.08545256998247969,normal
41.30459723907834,94.49187988295466,0,47.03700561501029,18,2,0,0,0.1258044787562539,normal
31.45604283159159,75.93951299067135,0,14.850745887247731,5,3,0,0,0.11247764655782111,normal
35.22569401887633,89.644897321,1,54.72304830152288,12,3,0,0,0.07758389762718154,normal
22.746999759546576,48.01361622584995,2,33.22254791616698,3,1,0,0,0.07627384083825262,normal
20.113583074040857,39.34576944273383,0,15.644083194645232,8,1,0,0,0.1479905743416794,normal
14.97298136503561,44.67979460103863,0,17.874715622940364,20,1,0,0,0.11595868829985312,normal
44.86479187355026,94.33907090267466,0,38.91048218046559,15,1,0,0,0.14920938564388492,normal
10.873102463820388,59.81962989236756,0,27.58529482791333,22,1,0,0,0.08339614545626373,normal
46.359618304279735,859.7481084838115,0,46.81608425968574,15,1,1,1,-0.01951991320637858,data_exfiltration
34.41777152163696,59.54813057113501,38,6.4530013028352045,1,1,1,1,-0.06957280048210746,brute_force_login
39.163322345914,105.1463512676611,0,61.05573198486326,10,1,0,0,0.09094958195530822,normal
29.0219091087515,65.53013616657415,0,36.792088743052695,11,2,0,0,0.1576272064223438,normal
15.571480009970198,53.638939057301904,0,18.15303750937689,21,1,0,0,0.12063962383881072,normal
42.18484177632797,75.25094835645389,0,56.35043201819469,12,1,0,0,0.14535226025821857,normal
43.86757259449106,98.24792348824306,2,36.03119765574437,18,2,0,0,0.04704148994342722,normal
45.159001368804745,89.78251827673529,1,51.89170850991851,15,2,0,0,0.09178627651177257,normal
39.21963823867828,76.60737068478859,0,54.97972839479001,17,1,0,0,0.14987189627462572,normal
17.881981437340873,40.03598202562127,0,15.295158815970538,8,1,0,0,0.14188747869684665,normal
20.654184794754,45.40427953756464,0,13.482906274249537,23,1,0,0,0.10720968902079075,normal
41.753012969243954,79.59650221265923,0,38.05198665730515,13,3,0,0,0.13431939894433342,normal
20.75398320628732,46.06649645925716,1,21.727272592115654,4,1,0,0,0.13500549554637115,normal
27.823059084271343,32.07974797975172,0,27.991946725470708,5,1,0,0,0.16294880821950147,normal
36.82650172537207,73.38464269214587,1,42.60313041298088,14,3,0,0,0.10375673160160531,normal
45.48084239210444,85.23518402942119,0,53.158148263979214,17,1,0,0,0.14388864871412738,normal
42.38582501065768,67.04647460435162,0,55.43245263053652,10,3,0,0,0.09811448323689048,normal
18.81384834911616,72.95071162342444,0,24.95024988506528,5,1,0,0,0.15100504547698368,normal
32.98344942423424,86.61385948184802,1,25.67471664911236,5,1,0,0,0.13488181558603246,normal
41.8158127914342,64.72619147873408,0,53.33797077679529,18,1,0,0,0.14153110782205452,normal
20.284063236952303,40.32656212033493,0,196.6429758127623,21,19,1,1,-0.17830853967754423,credential_stuffing
22.072531551125785,49.59178801433215,0,23.61823686047636,23,1,0,0,0.12553724847157954,normal
19.43588119485656,63.09599099498149,0,10.467431474059936,5,1,0,0,0.14615854124807243,normal
22.68075030461344,57.85527112068747,2,14.441780997945171,1,1,0,0,0.07282245184824182,normal
36.03807316315932,87.07804921815014,1,60.26373541309447,14,1,0,0,0.11302116456309558,normal
28.93140177108256,68.49377880016225,0,11.627304183439184,19,1,0,0,0.14358142294731663,normal
22.759789449981493,66.25088215375028,0,24.09956936105143,19,1,0,0,0.15678109476651925,normal
24.43657858772172,87.79561468468061,0,20.144012724723087,22,2,0,0,0.09828471014363221,normal
46.29731629191601,79.16155300079606,0,47.68548905725801,16,2,0,0,0.13026489723165408,normal
17.380008415636745,39.58252384627923,0,27.08601189592482,7,5,0,0,0.04259187087578925,normal
23.388816112565006,59.68397118439319,0,19.336686764144865,6,3,0,0,0.12633331628193956,normal
37.822968637362045,85.5812221800108,0,49.2516038010363,13,2,0,0,0.15167036356962615,normal
52.85362215167118,93.83721755349664,1,29.071453576622417,17,1,0,0,0.0577947382340358,normal
45.10133045268096,103.43531764059844,0,28.12994580430407,17,1,0,0,0.12874096826408937,normal
18.41433410634564,58.15709980832177,0,13.305566075323306,7,2,0,0,0.13485039826679834,normal
37.45665974606588,65.93879317345531,0,34.87705434360056,12,1,0,0,0.1746650126211004,normal
26.659604593067083,38.15971451146134,0,8.871432900855055,0,1,0,0,0.09869642548176316,normal
33.22568937269662,81.43025411499168,0,53.21952786954121,11,2,0,0,0.1438481748993461,normal
43.85168277666221,78.53161392241796,0,37.12844382310836,10,1,0,0,0.16270517017936054,normal
50.72407848657896,94.02076618742738,0,37.34557695516986,10,1,0,0,0.1185612247509289,normal
16.45790417869646,36.280193970114055,0,8.087940080771032,19,1,0,0,0.1031282724252891,normal
18.113851661106,62.48138027560919,1,18.64783441589425,1,3,0,0,0.06300351161817924,normal
40.90844437643212,84.91728073723976,1,42.36589339256129,10,1,0,0,0.1438370423335128,normal
24.884090174368986,45.07836067459638,0,31.907769742847307,5,1,0,0,0.16326725737075892,normal
19.541917364125148,56.61623992790606,0,14.71875927100157,2,1,0,0,0.13853647222578053,normal
14.489027159489686,37.763184122471415,0,3.733094213559866,4,1,0,0,0.08898128119790033,normal
36.2381976532734,91.921377837079,0,44.68000906855712,12,2,0,0,0.1508735709344764,normal
41.09807756986889,98.10455486948374,0,61.55949491485235,14,1,0,0,0.09573254064115866,normal
31.515892697050194,39.56478883750228,0,18.249089698621702,4,1,0,0,0.15648562758890006,normal
21.700451005213928,92.7051438343646,0,33.72674320684271,20,1,0,0,0.12783652080625346,normal
38.35213750380222,109.69922552435898,1,48.99267610473276,11,2,0,0,0.08309081533178564,normal
39.92017218772819,63.468731528359015,1,38.155460001679536,15,1,0,0,0.14624505752746397,normal
34.11300681316191,91.53822915843574,0,36.31525371265646,14,2,0,0,0.1548841794563729,normal
23.62270806783792,60.8148373014638,0,25.128551379120204,0,1,0,0,0.11491794492954854,normal
34.54738197515216,53.08334622366648,0,41.22296984317804,17,1,0,0,0.16592000934412038,normal
33.485049226688886,95.40605450966208,0,36.75634774579372,13,1,0,0,0.1680927981702266,normal
24.61136644121274,75.76370307566478,0,24.31415214569192,20,2,0,0,0.13278980366932963,normal
21.96551977442838,46.80710175865449,0,4.8712539387821305,21,1,0,0,0.1208464314203681,normal
27.37252591232823,820.8450156169023,0,14.764434585715083,2,3,1,1,-0.05406702332377755,data_exfiltration
23.13437490189344,44.09911343066396,0,32.56542709202314,5,1,0,0,0.15809931110913028,normal
25.062115719060284,47.69748956645324,0,18.42202390215534,21,1,0,0,0.15032871093832667,normal
15.774491221304949,35.74736806895308,0,29.345474412331143,19,1,0,0,0.12016797508983823,normal
90.04324776520069,67.1308188852837,0,38.69727965945005,21,1,1,1,-0.006724802680157738,crypto_mining
47.42592254507199,93.52647031910426,1,46.44907197437731,15,2,0,0,0.08345678674852797,normal
19.53612947690506,52.999732997955306,0,19.14414396911009,1,1,0,0,0.138722489681255,normal
27.41964737822303,40.86765256364953,0,19.622689325511324,2,1,0,0,0.1504614880429111,normal
30.4815077573995,56.33942925788849,1,39.34501857538527,1,1,0,0,0.10473043736024046,normal
24.319116124707158,27.63158252914306,0,20.65274944056598,20,1,0,0,0.14057150220867276,normal
25.557613916097868,59.59044265229945,1,0.0,20,1,0,0,0.10919762056985871,normal
26.2850136467905,55.55753016242137,0,21.659378904333032,4,1,0,0,0.16768851432772686,normal
28.73626734340161,45.96438362167876,0,168.64415547340562,21,19,1,1,-0.15984837103329752,credential_stuffing
14.764245430655588,51.96668294267651,0,17.817329341198942,20,1,0,0,0.11553623825794856,normal
41.18930396632492,103.30392215674742,0,41.2915895926685,18,1,0,0,0.1444660113295826,normal
27.585174514090223,33.94616839978376,0,12.515408198404767,19,1,0,0,0.1377756697808944,normal
20.062864590889404,79.94228479632389,1,25.993203390864338,6,1,0,0,0.12847712834426778,normal
34.94021013229028,93.59421680264032,0,40.43346391008112,10,5,0,0,0.051977306597912165,normal
39.53307138318116,84.18384645751165,0,46.55419163840792,10,1,0,0,0.15806202047888773,normal
23.195953837337903,41.14961046363768,0,26.60204135793284,3,3,0,0,0.11426585599755856,normal
25.134103329798197,39.19755644480272,0,15.826732160949652,4,1,0,0,0.15707998652867788,normal
19.74511105212224,47.18601768084741,0,2.068196444692873,7,1,0,0,0.13298921850909695,normal
39.11676832788642,122.36250514104094,31,67.95782900325044,4,1,1,1,-0.10737723837785962,brute_force_login
37.844247455277646,67.32945501945525,0,56.36864474450374,14,1,0,0,0.14790581042241963,normal
20.271714260601957,42.22346552183744,0,16.354938878297524,2,2,0,0,0.12139898023964218,normal
91.48706505374386,53.14529095361732,0,19.84351864848644,0,4,1,1,-0.10817527665849691,crypto_mining
34.44745224364247,73.7410195201641,0,50.61697082190619,18,1,0,0,0.15456366760773999,normal
38.40008602459351,73.6111310102365,0,27.444344671568125,12,3,0,0,0.12537325547860856,normal
22.325228117039096,64.43887974268704,0,17.239165198704917,22,1,0,0,0.13980771570246558,normal
25.834362391920507,40.54332213810231,1,22.063751587006337,8,1,0,0,0.1450151739352441,normal
32.64540602198595,78.29262841538785,0,46.17838454772678,17,1,0,0,0.1656043815158021,normal
17.122188820316364,59.31496348809103,0,30.09975188209026,6,1,0,0,0.15217266907243582,normal
31.599575660901944,78.88621838760376,1,40.64892085275069,10,1,0,0,0.1511542244147599,normal
27.517194663442165,51.612875006461984,0,23.61273236196503,0,1,0,0,0.12707757836489586,normal
37.40404291962045,80.78933195025891,0,51.33896659301877,14,3,0,0,0.12461498440217733,normal
